gene,GSM674282,GSM674283,GSM674284,GSM674285,GSM674286,GSM674287,GSM674288,GSM674289,GSM674290,GSM674291,GSM674292,GSM674293,GSM674294,GSM674295,GSM674296,GSM674297,GSM674298,GSM674299,GSM674300,GSM674301,GSM674302,GSM674303,GSM674304,GSM674305,GSM674306,GSM674307,GSM674308,GSM674309,GSM674311,GSM674314,GSM674315,GSM674316,GSM674317,GSM674318,GSM674319,GSM674320,GSM674321,GSM674322,GSM674323,GSM674324,GSM674325,GSM674326,GSM674327,GSM674328,GSM674329,GSM674330,GSM674331,GSM674332,GSM674333,GSM674334,GSM674335
ENSG00000172466,9.69270685713068,8.80215811541639,7.92780252525808,9.88542652031394,9.04196521803926,8.83619314809341,7.97367204815169,9.02512204492561,9.52757191970175,10.37399007360847,9.21108512182836,9.7964416919377,9.0,7.22460502832662,8.2643394896428,6.69183683283036,7.15142433132849,8.51920456703554,9.34625688246769,10.02354214721632,10.47228203484082,7.57102079189292,8.55565028159488,8.95164266921846,8.8635671593582,7.95800190723074,9.92592202238235,7.82701286091187,6.87161071088862,7.50991308413531,8.67148425005499,7.94710561240206,8.63851378699698,5.76400229121182,7.11819404536177,6.22971995285318,8.38052608282922,7.8772041995347,7.62864064082246,7.58537541876933,6.15694120040728,6.96011756606353,8.3401588782476,6.91641326431137,7.27769237335455,8.0,7.69804823625114,7.89565066453341,5.196408636122,7.91709640377099,6.26734542629133
ENSG00000115307,5.0910749160587,5.26816813544169,5.2456528860953,5.52393307310401,6.22249314372818,4.76266713723616,4.1024496466866,5.20434796829182,4.46715562262977,3.87741202645883,5.21795590114828,4.31761737903149,4.0,5.31556861477748,4.68378290932502,6.0081971638933,4.50156855051704,5.83997535709426,4.73471661932924,4.68717169279075,4.66089422846257,5.7269494291037,5.51645086730792,5.63814443028127,5.89278889781183,4.55927693267026,4.6008027201498,6.19084173721984,5.75395815559316,4.86601857924106,6.08090315237532,5.94266896446959,5.90725060444213,4.78638976338914,5.1674404338101,4.4393130522647,4.71471405727013,4.6865605137052,4.17752260625332,5.76471484261179,5.17707196689824,4.8515798424644,4.94284293269673,4.94138469169651,5.79198897979316,5.0,5.7818805960379,5.43938319110881,6.02426187672373,6.59596540195757,6.0773296075151
ENSG00000137672,3.69798328093336,4.12001996124489,4.92893648126233,4.04331909322777,4.50070424355544,3.91104231402967,3.5186603323326,4.52788345780566,4.82956591367716,3.5692511625058,3.61991721230234,3.36885552379455,4.0,3.82527059761548,3.17092420801428,4.66332680079029,4.26810372053403,4.60854395662259,4.66692971252798,3.5353318603754,3.27837402708897,4.80451156153524,3.60733135352686,3.82149101202207,3.7282638099549,3.93592229344367,3.98208014994113,5.01173302490517,4.81108363698579,4.89386653331049,4.07385091191977,3.79046805844111,4.45813905679583,4.88559234397796,4.2071948291486,4.01616688489205,4.36286268769782,4.36101908032458,4.74917308719788,4.47075043139151,3.7760683108194,5.07423999214881,3.25236385455425,3.68817068714342,4.52698547495441,5.0,4.0811248285398,2.88797607243257,4.30061909805033,4.36453705955614,3.56330703818434
ENSG00000135723,2.0927204026123,2.27990961096039,2.69305794788761,2.62694907413122,1.75979394353706,2.17186259521939,2.40773467321006,2.29747821972486,2.12572925591509,1.64497239293049,2.075842773173,1.57385649784708,2.0,2.11848759351865,2.3790786475118,3.12823788831666,2.6808776036202,1.99656203577212,2.04866857133668,1.73947032547264,2.08868506113163,2.87983095862448,1.88808247675724,2.28697853244378,2.18504418821032,3.09559344226354,1.82319048943158,2.72456642751346,2.62389730720079,2.35445430566056,1.68161242237092,2.21184187414405,2.0865632225104,2.57906912176067,1.67943637014628,2.09782807991526,1.92595829213124,2.35461145767278,2.06566225624654,2.27242713525478,2.70136032682405,2.16164701339407,2.03279332547324,2.37148864217653,1.96028996236699,2.0,2.15950920175399,1.90064735391519,2.21322732073934,1.63063177459468,2.67810213426392
ENSG00000159784,5.43601909366694,4.95524025794092,5.00157439110086,4.88525825164932,5.66737293263182,5.77464389199396,5.36364099838194,5.86243510010057,5.49024110331847,5.72199143567542,5.4583264655809,5.75693663759882,5.0,6.32017936034428,5.22923591259257,4.10794349664243,4.65646180947433,5.95234341508758,6.12462325056449,5.43779373221631,5.55541596741682,4.76560637296659,4.38570540305848,5.60310230220547,4.93240109237374,4.57411874003012,5.24913337828358,5.23752189435138,5.0371992509036,6.61021605333886,5.25478760690823,5.79724111316148,4.69188272246914,5.73669747928133,5.29781267821987,5.01425642366468,5.88979096130369,5.4423534238514,6.43643232814436,4.72062437498238,5.38573538040882,6.46323874249903,6.78158270467092,4.29597870547094,5.0601194590732,6.0,5.00755340332527,4.66403848587482,4.20076993895842,5.52768876296729,4.89931390152412
ENSG00000280109,5.54016952574708,5.8498125000343,4.89249159614856,5.0230463483385,5.81064743922644,5.80009236468958,5.02010177723712,6.54527788365222,5.13934059633505,5.68501776585546,6.12386439737131,4.77741467543972,6.0,6.19072567116912,6.31389496708263,5.94258380626944,6.17902613431124,6.24126737236845,6.68846982308022,6.34917269216458,5.24417489022071,6.13753054356144,6.05932605466583,5.59340387222198,5.07816802191219,6.06222076199873,5.24264708182708,6.47948617850809,5.9789799475972,6.22500631646641,6.59830128380633,6.22757727747697,5.62844101725688,6.1833031318066,6.67803086323532,5.54835824566178,5.57437456679664,6.1993975808579,5.70860950794913,5.96911579470677,5.03452120234581,6.32440928658449,3.98391799740505,6.52278290613944,6.3175182530147,5.0,5.21744792680103,4.16560993483448,6.24472400549514,5.88792325302355,5.98577791609504
ENSG00000185432,5.93989987095685,5.65897069873181,6.37337453437072,6.3230407863613,6.33303114171631,6.69689748221299,5.77830509455555,5.61203450129006,5.79249243648251,5.77401005012114,6.50731304803875,6.25146301603021,6.0,5.8164034258409,5.2679664102231,6.11910321239656,5.50318542699539,6.05561300583095,5.95785627551936,6.2340107366718,5.78349855264547,7.14228063109735,6.42463334650727,6.14190998002248,6.05290589419838,5.53964750185787,5.27438598085381,6.74215997101224,7.56366997578661,5.43611282114868,6.18526967315118,7.35812865103005,6.57251918333222,6.89875701252352,5.43141262216026,5.7327345669952,7.07408600042527,7.05698649100296,7.10434636345944,5.63780627393237,6.30844139999977,7.91424787449846,5.84877075593482,6.63473288984983,7.50274263137422,5.0,5.88698438012679,5.54997170278325,6.99133405165762,6.29999726801932,5.86159813882925
ENSG00000134215,4.1796815949811,4.46386687976484,3.81515499018096,5.00732445974195,3.79615840678904,3.85840673610381,3.85981318486428,4.40875237874759,3.81680996742676,4.71930095613595,3.96707119635527,4.36889945649275,3.0,3.28545204724341,5.25094283768542,3.99900821387442,3.80035824981024,3.97862768128177,4.53779330040531,5.14068061866342,4.90630596255079,5.15739254891544,4.26698609200776,4.8088003251882,4.680078114805,3.90036642765016,3.61544650175556,5.18379292229234,5.37067275244549,4.95219111862385,4.97291783814042,3.60451746863751,3.19869846884672,2.64012467655873,3.05312101761688,2.04523907703378,4.02699569484508,3.78693897065024,4.05352363312848,5.04197548777116,4.82074824148754,4.67564514930818,4.36622173776477,4.58975525092037,4.29349955078587,3.0,4.04572531590032,3.96110217566064,2.81364579591435,4.20881001358055,2.99155887618238
ENSG00000156011,4.81100865657261,3.9554080995066,5.48725686802104,4.27804618792062,4.48857668857607,4.79883030166887,4.28146309267652,5.30937335176579,4.16494650636728,4.39502280381393,4.54711652649874,4.3634692672089,5.0,4.69508055363416,5.49299357115886,5.61178188276417,5.54815246980015,4.32588764815151,4.17328422285039,4.59549243498309,4.45619282571782,4.09549083939238,5.25578722576849,4.12457314668448,6.16106637914015,4.43744553645908,4.25822405181882,4.49303682671132,5.67601354626194,5.58603070072422,5.43905436915581,5.27181217255116,5.28717685989637,5.7719277520651,5.13047739646807,5.1820669717824,3.8716870694099,5.2748839292757,5.7298427857113,5.13606025125828,5.25485257081844,5.63706151887922,4.69937025398324,5.24328452348144,5.48619932004196,4.0,4.52865260574796,4.30951004711225,5.29403243844328,4.96167429558058,4.36758451273204
ENSG00000265681,8.35197270235783,8.12335119326248,6.73096327216272,8.19550458770205,8.67823453100766,7.2669694889528,7.86054081732322,8.56812913422961,8.24183046758622,8.58592660416264,7.94792914233216,7.69308360173088,7.0,7.96591550067306,8.37183560477972,6.98238234670242,8.76562647227983,8.4539980909813,9.58919498254112,9.84357810019489,8.31014943591064,7.89196419097441,9.17530535773561,7.33431755679272,8.13022784272692,7.20520858708856,8.02596855211452,7.89153972940299,7.91837971667002,7.80487320345618,8.98583721053313,7.67774134212914,7.04342960342642,7.67193169583992,7.73409462699108,7.53001686304018,7.26261310309889,7.00488181671117,7.67607831881584,8.25746530019259,7.36476294636936,8.28434477665743,8.73703740888086,8.91863927279688,7.40045716150953,7.0,7.08821256277552,6.6400388074418,5.56345902729834,7.37730761940738,6.2173363964213
ENSG00000183691,6.03346022484996,5.49454376366496,4.63055836214129,5.74543318374054,5.7385081537687,5.38750296760024,5.5830261264274,6.15613760112886,5.2249451987922,5.62674530744653,5.23692069020779,6.00082083490008,6.0,5.618171760755,5.35146711684142,4.53625015568462,4.81409265107613,6.23047544789207,6.17055232636373,6.6182038378395,6.03296557339616,5.1038523436348,5.13747022484584,5.85576682030204,4.67204491480713,5.20041776809288,4.47066956454308,5.47603245072833,4.9974321449208,4.85079036463011,5.05109577421796,4.98932681565085,5.73559909857502,6.28892804840152,5.34166502770647,4.93822098872394,5.78065596244469,5.58695778972983,5.60311772649776,5.97325545354417,5.73891129355498,6.4208432062806,5.31461541688006,4.78109263442334,5.05774066219609,5.0,5.18014596067845,4.8518570424528,5.38815332003609,5.71788384534996,4.99585834405821
ENSG00000072786,10.94368686573326,9.76360447739128,9.29946782467644,10.27744988025282,9.9466895108725,10.53299717255718,10.65626440677095,10.57394995354684,11.54982948460172,10.88793332406193,11.07805896329206,11.40460948669438,12.0,11.13798680889531,10.72084646167678,9.87421583685538,10.48176883504832,10.20094030618391,10.43308684146732,11.49820602448631,10.89391154093792,10.75711813370654,11.10389260658383,11.21248742643058,10.90439301290704,9.86472782710881,12.22310889752244,10.19893946331003,10.7545651673739,9.50004066444441,10.05725246105005,10.18634929531191,10.61606985477343,10.47295830849818,10.86712003879318,10.41244136614978,10.34253744364472,11.82381776464048,10.76060241331575,9.57949571137252,10.69315520501187,10.04897775720024,11.43820953695716,11.42188291712616,9.27763175008691,10.0,10.85640371557209,10.70994455693586,8.64708699986212,8.82889586014075,9.24158537021733
ENSG00000147044,8.20439614780335,9.04634559187437,8.25130332753011,8.83077634361396,8.95555920597177,8.06054809241022,8.81983955527783,9.76882397049298,9.51102808054601,8.9628034964639,7.70454775097734,7.48661860645402,9.0,7.40328475160776,9.19243798593432,8.98997411172767,8.85842208211979,8.79205437972712,8.95575093429901,8.48364187873753,8.18252731646158,8.74489261006874,7.8199756704281,8.68951989398785,9.02292389782007,9.25000388485458,7.45735907837458,9.4398684719272,8.89496002918515,9.22029133357096,8.63969100919408,8.36503796459428,8.30303314364513,6.79502955809573,7.77070391872573,6.76425793855539,8.18167202780207,8.0181049245156,7.30692508994161,9.20334214927036,8.2059918322898,7.64779109927802,8.53724769311064,8.66307364891614,8.41790119312686,10.0,9.75735679276976,8.72567359089805,8.64497144195314,9.33767112255092,8.9298727734714
ENSG00000079332,9.55154835582074,9.6567807351982,9.53875958944707,9.27358984278893,9.60077552661441,8.61561263656515,9.69137528891678,8.84035819743654,9.91540727233406,8.66546691834978,8.6216008962935,10.50474910782647,10.0,9.74207516693791,10.3745291936969,9.34173011425824,9.72512586046475,9.45465083932037,9.49515778748109,10.99314610713048,9.78609254128101,9.7599457498044,9.68609270010722,9.18011617786654,8.88089175352122,9.64569535876831,10.74550153314547,8.57542711357118,9.59033503840612,9.03497087902362,8.7396190654654,9.87178034995235,10.53396031079323,9.17988730579918,10.04794765224023,9.47994183783935,8.64057769979444,9.58293958496973,9.67700015467972,9.05948445268902,9.61712526479348,8.27062400719725,9.62589971279578,9.69846613099367,9.19269677066954,9.0,9.45382877622236,9.18227554937875,9.51863813162223,9.35534643507917,9.96011768144948
ENSG00000138629,10.70577419623856,10.38320760470749,9.70082264510617,10.54551122768962,10.71499044143621,10.21953150191431,10.84578078302738,10.35868216748553,10.25174094118766,10.70332831513272,10.73080569345794,9.85827917729495,12.0,10.0974807659106,10.34702009394082,10.48753888557226,9.77670770147933,10.3415455457362,10.20736394214362,11.14558027236182,10.21943514009863,10.90687412196384,10.66402206070609,10.51237748360167,9.19318085652736,9.9593262504049,9.54980624668923,9.61629829715373,10.0646696069783,8.97589536190558,9.39654707064554,10.1040575177422,11.03859815863888,10.4756942205334,10.38010430020012,9.24027353069835,9.4387355254296,10.01133633894,10.51540162885907,10.5786343193093,10.00125759673665,11.12085078991683,9.40893898661208,10.8302248152509,9.85107010309943,11.0,10.11052224913859,8.76739667464704,10.07152708168587,9.62181559569146,9.98052595402964
ENSG00000120942,6.28224141179452,4.52140920092135,6.71416093003912,6.01205732142881,5.37195251254063,5.91085892800352,5.5859308611636,6.2839710717456,7.68699803205228,6.62012618471515,7.8548994696667,7.74246451554492,7.0,6.65005285734032,5.96447843244326,6.81488606453876,5.78245739095746,6.19527241595247,6.40745834764923,6.9953141369119,6.74200233927388,6.70801695240246,5.26158368457744,6.13792972963321,7.45644877621116,6.233627441799,5.18995629990454,6.5649100975141,6.01784357343485,6.20623655677423,7.12227697824534,5.33845308475011,6.71155942243314,5.55436220776689,6.65600381555812,5.22828801591827,5.9755275465086,5.75598014988302,5.78233793989508,6.04914573850268,5.55132445375129,5.67846218934045,5.77321432327245,6.26653660334427,5.94286181186418,6.0,5.73904097299083,5.22811675716489,5.37951150512258,5.28221775115011,5.79351387838424
ENSG00000119401,4.0294647739891,4.23275851979831,4.76067576955402,4.6483937912588,3.80523702704546,4.39668804575037,3.75993588956209,4.20268803048259,4.33234755208062,4.21787304829544,3.73891998652503,4.00298051374531,3.0,3.65469537209895,4.48782846475615,4.75996027894518,4.11686142689348,2.70483245055488,3.48617463720601,3.81145046299316,5.14158708372416,3.54440751435772,3.36651135131513,3.77410611393767,4.42404877018124,4.25993984297744,3.0631397307454,3.53760977526398,4.68986901992628,4.1581994627748,3.34816583701072,4.53886241384727,3.75843589374549,3.83921984290965,3.77421349754821,4.14064763140216,3.22104091874704,3.50021808245312,3.9341937745372,4.84443774483877,4.12253701676974,3.88607802861695,4.10143658339034,4.06405236648682,3.75223666291907,4.0,5.09963349320554,5.32078161621556,4.28357636339615,4.42093254948937,4.2323255992672
ENSG00000196724,8.37378790078345,10.70218934870973,7.95935288616382,9.08063498361436,9.31073066092368,7.87970798033494,8.5217873054893,7.63240428518431,9.08948288591232,9.25957587822219,8.58579194550868,9.83201472071908,10.0,9.18802891303366,8.91362526718481,8.73610514001387,8.43952474845209,9.24107630803025,8.5649574411443,10.31427833681966,9.18639743697723,8.55526578398328,8.31713347889916,8.05774446293628,8.72294079598878,8.79194478278757,9.19608844219429,9.26281193685445,8.79977536907216,8.72854774457604,9.03963825576314,8.47199577723179,8.90050051468822,7.77244833712752,8.35472594943468,8.69727657707214,7.9098946265814,8.28382245748202,8.6277274569087,8.56260603610938,7.98806184160516,7.42016815986277,8.4871225784547,8.30652310426022,7.7408144856398,8.0,9.17010742851548,7.79890147402644,6.65906891953026,7.66269277553972,8.4643593611482
ENSG00000151876,1.7906479052265,1.74728945447276,2.29359951468819,1.43674757686639,1.73914545999817,1.97928168683549,2.17473628630347,2.06056424096572,2.07701914972561,1.70354601477794,1.77859367434732,1.49799872741507,1.0,2.23859072211087,2.04382710949357,2.28571501238502,2.36133718885814,1.69979293299425,1.5970658301651,1.55561269462756,2.37074596747371,1.67185679405021,1.65557202075172,1.65996391773742,2.53475113201506,1.72066542195657,1.6206410760305,1.75346829724504,2.26090820880364,2.40910365142481,1.72051557135875,2.12111466914652,2.12126140215352,2.97210907481909,1.72919662948604,1.9160770634555,1.94557282613871,2.24575508103144,2.65822322709671,1.75860028990895,2.43927145566603,2.88929207779946,1.93018183028256,2.42536758236406,2.47212707207342,1.0,2.18104635258567,1.83892292490955,2.57997576517399,1.90716689681565,2.09746573481366
ENSG00000137274,5.60365213059339,5.01395331016915,4.52075243389795,4.98009240625593,4.89221378157822,5.69679035994954,4.88753947006894,5.89215486007064,5.71999780659863,7.25177296093678,6.4528248167029,6.54710430294548,6.0,5.09571233806848,5.89516555192428,4.23401117629302,5.5152857893264,4.80246520857515,4.76416608882574,6.42695812366602,6.28362259969125,5.24096251704036,5.91819678170737,5.52707081648634,4.48617323652084,5.30343661506638,6.64599748652462,4.03979505917178,3.76075924481254,5.08680283424489,4.09414469794796,5.25865968035362,5.99567061178819,3.99400728666007,5.77303465256952,4.37652374126797,4.10430133097742,3.64929649720211,4.98337115418898,4.49975289149244,4.41693773162173,5.41103628010448,4.65744924719424,5.30788263736903,4.27575187156716,4.0,5.03711279195019,5.02010954677105,4.35609899708653,4.35116749225641,4.59709448454912
ENSG00000101444,6.17591140942737,6.60581737284594,6.88354375966515,6.23576241706591,6.41543230526675,5.36570864200402,5.69210051251022,6.54752790920012,7.04884599780734,5.90354613864794,6.25778661625071,6.26874630988256,6.0,5.89958488947973,7.38788084204688,7.22783419756356,7.12177348571183,5.92003845342625,6.64993409391601,7.1114879878664,7.02625030184713,6.71740628381628,7.99114121876102,6.57110082996597,7.39547180395374,7.2227762477301,7.42504992617003,7.32806865361202,7.60379435517701,7.49471074349177,7.63947131570675,7.55669923633349,6.55761949392419,7.00517087342765,6.62175398473827,7.85966242130419,5.92964870596116,5.54916395353282,6.9908963193349,7.83147712446014,6.9895632486958,6.76803038499314,7.12198781262577,6.45565553706431,6.11751556983783,7.0,7.98924178704834,6.52625596909374,6.05858441609188,6.44790446040265,6.79491348271554
ENSG00000058729,1.7494102628103,1.42164488096466,2.33603777564983,1.53348837162037,1.59856948923441,2.52765603030127,1.83592373384932,1.83078803461545,2.27298029699294,1.54920613040147,1.98831484832216,1.42989173378197,2.0,1.89808175013167,2.49170780810949,2.80029667452809,2.4566795366948,1.87593065083601,1.43284032560478,1.80477347687679,2.00132463559699,1.63734306851117,1.70765589293252,1.82301182847492,2.10073649792703,2.07495511202724,1.34287685410493,1.80513841568623,2.21533367008638,2.17585435935557,1.38476361458547,1.74194918488396,1.95272285823313,1.79320335004896,1.8200137570002,1.51738655120431,1.68525164125731,1.75951390300399,1.58972228110891,1.64530471911441,2.28945693243741,1.90633904971155,1.67945392585285,2.64559970676258,1.56097749668693,1.0,2.12114355266596,1.92401805357098,2.03007453314459,1.45365401525848,2.37085305949455
ENSG00000131203,5.78799392278228,6.62128307932684,6.05266933629363,7.04485386671254,5.8841830954146,5.54607145200038,6.99425511092957,6.54553811994318,5.99830685304213,5.84138460661674,6.17117886381376,6.97540435082471,6.0,8.2763903608543,4.90659490975574,5.39590268560058,5.95357472387728,6.67416597797052,5.9064293631855,6.13273253926098,5.29178381138819,5.80550009414098,5.22523055068922,5.91564091894259,4.9474056242388,4.88908472168151,6.46994884362894,5.63169806580346,5.14069571697497,6.68996919610294,6.28005787192543,5.98320958346064,6.45115337236309,6.22736180309476,6.39766799566008,8.46556697636034,6.0952058464998,6.66259699489202,6.33747800419128,5.66006763385633,6.03416073866337,5.59588760918794,6.47284607880622,6.74252015868076,7.71614639409724,6.0,5.02726492548359,5.56751673395711,5.28098181405383,4.73532399520178,5.83531049873228
ENSG00000132570,7.22377642988435,6.46457602003549,6.01420755782097,7.41392811406896,6.65425688645003,7.29880116867003,7.82361556306318,7.11972276690468,7.15117016023014,7.0584061585949,7.36171673771923,6.97085860557575,8.0,6.6326910387406,6.90051067212205,6.03583930891379,6.77938482525271,5.49971465348034,6.65837206474567,7.9594902738706,7.4869955628648,7.11309158752676,7.01427395402477,6.82298671500775,7.2213286144266,6.66126464491241,5.95282869695891,7.62336924869018,7.22186744041385,7.24682950815753,6.20000565782987,6.17341362944349,6.41154974199293,7.41754066935888,7.28264362228268,6.56205012735678,7.84399631326452,7.79277888778639,7.76603900533468,6.08813519261157,6.94114099083185,7.92230476189558,7.29599952648045,6.43330493506295,6.80159283001763,7.0,6.03039689959068,6.71517464246702,5.01128864388233,5.54642787561397,6.20751350964589
ENSG00000155629,9.10023005768943,8.15420763932062,7.16266178197291,8.04639578446504,7.68614634213092,8.0784176692752,8.96087076999189,8.29133612569825,8.07375060733407,9.00863024244241,7.98774555288732,8.52081778711153,9.0,9.94323402567313,7.77863715114856,7.34345421522533,7.47316726924775,8.67780598118399,8.66087457397388,8.76255573660296,9.13579035636794,8.65973352758256,7.59936984248413,8.47516429701552,8.17656737661891,7.7932509507956,7.87431148736088,8.62748411571547,9.04262020708618,8.64471714254547,9.24812502674224,8.00197327641432,8.70877406100237,9.77453646629434,9.41075554150198,9.12679032857724,9.17083436939367,9.45831351796068,8.66326360100447,8.56021743180041,8.9383405847764,9.79106240300405,9.79195844338494,8.74424087685942,9.59752486797485,8.0,8.06817643372366,7.69465090721264,7.70327313414582,8.42098645035186,8.26398159527881
ENSG00000117133,5.73136636393058,6.58302080191262,5.78165515822682,6.52233710612968,6.60112300421922,6.16761152739651,6.37869710082582,7.04233954399322,6.10865589324622,6.3181510967183,6.12842801902305,6.51219863126628,7.0,5.5543820526664,7.05489890455118,5.88545360756684,6.03337124987284,6.0978344732924,6.26440641736777,6.13943976109143,6.57563467141561,6.15394012992948,7.41768086402721,6.705238970608,6.42105869094032,6.05149467209386,7.78868723796221,6.77023810105014,7.28462745738522,7.02970598791597,6.74329142054053,6.3956167791363,5.73332870231978,7.53293634295234,4.82838127500014,6.18107350895285,7.2358195024673,6.44804311956729,6.62059709643653,5.95796330330292,7.42594104845788,7.09845988784539,7.91134246007916,5.32652344592416,6.72218980117159,6.0,6.87658432222752,6.49911600192895,6.10366305021107,6.6934752562675,6.40502184029608
ENSG00000091542,3.96973468689568,4.06808686675444,3.60236472036087,2.55592708292697,4.90237854227157,5.72928682015755,4.59516038321855,3.85050583854441,3.82378507344916,4.2346775459966,4.23494902364782,3.48366569857114,4.0,5.98527145486214,3.77178919001126,4.3071272488877,4.05109111095208,5.83101061886184,5.39666326388793,3.11710189833913,3.39096614843619,4.87654757951012,2.84056472511632,2.68824672554179,3.42208983131626,4.0860549085931,3.4635417880273,4.99669841414797,3.90290991695125,4.70219759386364,3.81633742518006,6.51423092148655,6.54493232078327,7.62217115906665,7.09010861693095,6.99675568228299,5.99321235863824,6.73115636969487,5.96036960678024,5.02927932680461,4.45185821093156,6.09780537072037,4.47959099600689,4.10180930599686,6.31866605002214,5.0,4.71459874240905,3.5813488812986,6.20749920929758,5.8249613380508,5.80750450668871
ENSG00000240356,7.27076084852052,6.55580606846728,7.91835181117817,6.09555063875651,7.02558156245224,7.52251753157408,7.15180689619544,5.0282991016814,5.59645482003635,5.99158744561253,5.67168749941995,5.49524683810162,6.0,7.13380650743448,4.54280833259144,6.5368785930311,6.29771001307739,6.70377532375592,6.54253767555163,5.24058227373981,6.26013419092,6.18751661167378,5.05567548048869,6.3512620972076,5.99712199558659,6.10060368595794,4.30475554977325,6.79276841519632,6.44845431786237,6.4633723516235,6.43278226324299,6.37112954267622,6.07008573075591,7.23883099422435,5.44757612889211,6.68214944062656,6.96321100614618,7.22972261186151,6.56351540223717,6.47257244460799,6.79594930557088,6.43232100054163,5.95110620355349,6.43164685321607,6.47249361977187,5.0,5.20546033916041,5.91932812108957,7.27704516021221,6.39218042613872,6.24551509661475
ENSG00000284060,5.87232307147027,4.44379649792253,5.16967070935994,5.34452357603652,5.36895956598022,5.79285510494234,6.09121638588298,6.58486355320926,6.15491262794123,6.12558142580178,6.5028888064961,6.37725228018917,7.0,6.89854670666546,5.2446714155667,5.48349236052447,5.63093692812658,5.77720249158,5.84928582324944,5.8340018929705,5.61390592867488,6.78213342146274,6.10738173286417,5.57888347612876,5.38783137621816,5.90196266496386,4.78700064746061,5.04995558178209,5.6935354121904,5.99413867273183,5.39864285410005,6.17842802247924,6.54160952264226,6.73777416848761,5.97590137179065,6.23896313874387,6.3423290959765,5.32970620958892,6.20711857993873,5.0693193346491,5.87924880389354,6.3884806499453,5.9347519777044,5.72828170431181,6.47076273738512,6.0,5.77328777977449,5.78246533159989,6.0258026190493,5.67856088817534,6.16061201948752
ENSG00000173210,5.93737701514336,6.59737872032071,6.35696661318243,5.30846683318771,7.03931358838816,6.27573253402812,6.78875598174063,5.48745868713375,6.12583919199221,5.52819477932844,6.45606933502739,6.43992977929573,7.0,7.95950196389692,4.9877342161931,5.06769232603914,5.01911103304207,7.46840441647805,7.5642842097449,5.16616707320038,5.21603060202369,5.58857563891676,4.84142871931048,6.01894356750197,5.53385096247639,5.70320288148128,5.90313006297266,6.83917495377359,5.18056661202886,6.27552276586019,6.56097965270162,6.32081117185898,6.24458126946413,7.96217609619401,7.34621580229261,8.16093752237094,7.42015335542226,7.63931406234074,7.06007872376659,6.17287383384185,7.24178681365927,6.69782144326546,6.82642113336836,5.92916049399808,6.84034239177986,6.0,6.618999869193,6.34694553828444,7.82959675211006,7.31146523559828,7.2900223536182
ENSG00000198791,3.05135808498301,3.34657392515819,3.79215881310937,2.47842924613607,4.19236242083858,3.00640853516092,2.34063286649254,3.25131170105084,2.77210677040802,2.20781360155229,2.36663183890732,1.94396402301883,3.0,2.28194190085083,2.80351342486504,3.47626575988316,3.17704166740088,3.13458461355388,2.90700259532455,2.3306400447223,2.49933431612972,2.80037261293884,2.93767572996574,3.38544849576435,3.32019218505772,3.28918513509401,2.5883395108552,4.50230737597344,3.85452513795819,3.25967679961486,4.25875738704802,2.65622992412782,2.57553468603008,2.91334818102114,2.14451050417069,2.72762379654874,2.32774855747386,2.81984843034902,3.34170222482655,4.37382006732775,2.69314619512509,2.74553052277178,2.51272653228286,3.16925456462511,2.16140000772253,3.0,2.80034882454895,2.77166305943404,3.28114804218041,3.22317175998837,3.10480840534928
ENSG00000162735,2.0638458936732,1.53337261792037,3.12892014718798,2.06093055321868,1.50927980123832,2.15317260481005,2.2344047720483,2.23559335976811,2.24952810406909,2.32548299810251,2.25953670281662,2.0608471807668,1.0,3.29108621959974,1.95253477505613,2.48772429703717,2.32363618249002,2.29789040044331,1.42799377127445,1.84230349852291,2.13648633925964,2.80188220970051,2.0368405036375,1.88437988778477,2.08943348308115,2.0407170121519,2.05383990153099,1.9291270123975,2.39183521312989,2.36990238319706,1.18807856242028,2.34492583271585,2.58409468656458,2.00771691375995,2.33362106644207,2.5289979071591,2.19841621762351,2.26136378815148,1.71377853815926,1.72012726023056,2.56144074504555,1.91788641299574,2.03330424199434,2.56135957044928,1.85360435529785,2.0,2.29332038079252,1.74919120794487,2.31207095945478,1.73230043785102,2.22296458475404
ENSG00000196653,7.56400013766927,9.22948421186096,8.52876405832758,8.28088706916231,8.75924210254397,8.0272853765424,7.08642795233354,7.3045131990373,7.17784567281718,8.57732676990625,7.63852380390164,7.30053380455356,7.0,6.64764179408527,7.83211391708203,9.13509856611615,7.86179028483868,8.82549648965082,7.17726848896792,7.63337064618347,7.64975574483096,8.56925203911854,7.86983439632952,7.21972738531496,6.84882828567081,8.70980472240784,8.20524514319913,8.58357004083598,8.19808067431687,9.21190362063657,7.9449606811559,8.26972437475839,8.07106614969959,6.60646740688766,8.35541666168621,7.15327055647714,7.77684212742843,6.41010439157694,6.25154918995713,9.1136472567154,7.75144394154778,6.92965872545991,6.90953732007781,7.98043782653365,8.46797864376034,9.0,9.2194773105631,8.73806641911049,8.71807449547818,9.68971020654427,9.56758768169189
